Time,Background,Cell 1,Cell 2,Cell 3,Cell 4,Cell 5,Cell 6,Cell 7,Cell 8,Cell 9,Cell 10
3355,2910.144,2951.19,2965.391,2940.022,2935.024,2995.548,2927.316,2957.032,3041.539,2968.276,2941.333
3356,2922.034,2950.005,2968.359,2941.336,2940.601,3003.52,2932.537,2954.419,3033.481,2966.07,2943.596
3357,2913.726,2948.894,2967.763,2937.577,2939.058,3000.61,2930.669,2955.814,3024.744,2962.583,2941.617
3358,2912.157,2949.801,2968.289,2934.715,2938.519,3001.525,2928.169,2951.339,3020.782,2956.89,2940.863
3359,2913.384,2954.532,2971.949,2939.796,2942.159,3003.22,2932.059,2956.677,3023.071,2958.596,2940.408
3360,2919.87,2950.773,2969.231,2935.212,2939.38,2997.113,2929.177,2958.831,3028.327,2957.794,2943.954
3361,2914.966,2951.44,2961.878,2939.701,2942.923,2998.35,2933.279,2959.186,3021.115,2956.092,2943.392
3362,2914.247,2950.134,2969.308,2941.628,2941.327,2998.418,2932.971,2954.347,3028.872,2952.548,2945.225
3363,2912.192,2950.384,2963.417,2940.518,2938.764,2994.469,2933.912,2956.339,3037.974,2952.206,2943.387
3364,2916.706,2954.653,2968.192,2943.394,2937.976,2993.893,2927.64,2954.863,3041.429,2953.232,2948.096
3365,2914.233,2950.023,2966.821,2937.409,2934.572,2993.576,2933.493,2956.532,3045.064,2952.904,2947.696
3366,2916.781,2954.745,2971.25,2941.701,2938.572,2997.96,2931.382,2954.847,3039.724,2958.654,2945.967
3367,2915.431,2950.009,2966.192,2938.934,2937.053,2996.734,2933.073,2960.226,3041.135,2956.522,2945.275
3368,2917.596,2952.505,2967.75,2939.912,2934.659,2997.876,2932.338,2954.589,3037.897,2951.588,2945.992
3369,2913.616,2950.963,2964.955,2938.912,2939.514,2994.576,2929.39,2954.097,3034.506,2954.114,2947.283
3370,2915.5,2949.815,2968.551,2946.285,2934.861,2996.181,2932.265,2952.508,3034.513,2949.219,2944.962
3371,2919.788,2952.389,2969.917,2943.54,2940.154,2995.734,2934.89,2954.153,3045.776,2959.162,2944.442
3372,2915.979,2951.463,2969.423,2942.095,2939.26,2997.198,2932.86,2955.508,3033.224,2954.074,2945.4
3373,2915.37,2954.213,2967.263,2939.343,2941.005,2996.531,2930.338,2957.347,3042.436,2953.544,2946.796
3374,2914.938,2951.912,2962.032,2942.015,2936.938,2999.638,2934.36,2960.306,3050.429,2951.544,2947.842
3375,2921.089,2948.329,2967.211,2942.401,2940.899,2999.079,2932.993,2960.258,3057.199,2954.197,2949.925
3376,2917.336,2951.37,2965.346,2940.022,2940.808,3004.299,2928.757,2953.944,3055.987,2953.07,2950.142
3377,2917.377,2951.407,2964.122,2936.752,2935.12,2996.237,2929.471,2956.048,3058.936,2953.873,2950.029
3378,2915.664,2950.31,2969.346,2942.095,2936.423,2994.588,2931.338,2959.032,3057.571,2952.89,2949.663
3379,2917.767,2951.644,2970.314,2942.869,2937.793,2999.311,2932.206,2953.968,3055.494,2962.886,2947.575
3380,2919.137,2950.037,2963.789,2936.693,2934.029,2997.328,2930.375,2957.339,3048.231,2962.566,2947.454
3381,2919.363,2953.833,2962.904,2943.182,2938.308,2994.04,2932.14,2958.806,3055.487,2967.618,2951.971
3382,2915.062,2950.694,2968.91,2944.197,2940.043,2997.672,2932.25,2959.355,3049.968,2966.873,2951.421
3383,2913.041,2950.94,2965.577,2935.161,2935.159,2992.418,2931.647,2954.032,3046.859,2963.807,2951.392
3384,2914.212,2949.199,2964.077,2937.883,2937.236,2990.305,2932.213,2957.508,3053.365,2970.312,2951.804
3385,2911.89,2949.801,2967.756,2937.394,2936.115,2990.158,2929.081,2946.71,3047.539,2972.096,2951.467
3386,2917.781,2951.5,2972.321,2938.285,2937.923,2991.407,2930.243,2953.532,3049.468,2973.022,2953.108
3387,2914.103,2946.926,2964.647,2941.496,2935.99,2989.424,2927.022,2953.387,3040.641,2965.338,2949.363
3388,2915.678,2944.986,2962.09,2943.723,2934.711,2988.627,2930.434,2954.605,3033.756,2965.938,2950.875
3389,2921.11,2949.815,2966.808,2939.358,2937.159,2990.638,2931.956,2950.806,3046.045,2968.074,2946.4
3390,2913.137,2948.806,2964.827,2940.547,2937.005,2990.825,2930.515,2954.54,3041.763,2965.987,2945.508
3391,2914.247,2948.755,2964.821,2940.613,2932.755,2988.237,2934.052,2954.645,3041.891,2961.991,2946.417
3392,2913.534,2951.537,2966.301,2942.336,2939.909,2990.079,2929.125,2954.895,3053.59,2966.531,2951.137
3393,2912.863,2953.551,2965.647,2941.474,2938.827,2994.509,2930.353,2961.556,3044.628,2970.842,2951.417
3394,2916.781,2950.648,2966.885,2944.606,2939.01,2990.684,2928.169,2953.556,3043.436,2970.86,2948.096
3395,2911.294,2952.028,2963.346,2935.847,2936.519,2986.48,2930.221,2955.476,3047.974,2965.908,2947.229
3396,2915.548,2951.356,2966.955,2938.562,2933.164,2997.622,2931.772,2953.992,3049.769,2971.877,2944.962
3397,2913.897,2949.454,2965.372,2941.686,2933.976,2997.768,2927.846,2953.032,3041.756,2975.64,2945.708
3398,2913.39,2951.755,2966.66,2938.832,2934.442,2990.073,2931.868,2954.895,3032.135,2977.5,2946.004
3399,2913.644,2947.769,2966.5,2938.394,2934.255,2989.791,2928.257,2953.984,3034.91,2970.553,2945.762
3400,2914.616,2947.87,2964.333,2939.292,2937.5,2992.463,2931.382,2958.202,3049.827,2968.803,2949.25
3401,2912.794,2948.431,2964.34,2937.971,2932.245,2988.107,2926.559,2955.024,3050.269,2966.838,2944.2
3402,2913.87,2948.472,2964.429,2939.321,2934.308,2988.576,2924.89,2947,3050.122,2964.904,2947.733
3403,2913.315,2947.759,2963.558,2937.35,2933.317,2988.627,2930.419,2955.323,3055.481,2968.21,2949.358
3404,2910.315,2948.269,2966.769,2936.088,2932.096,2984.944,2924.198,2951.048,3045.865,2964.557,2945.671
3405,2912.897,2945.12,2961.519,2933.555,2937.183,2993.525,2929.162,2952.798,3043.019,2962.724,2947.7
3406,2911.569,2950.699,2965.353,2937.934,2937.332,2995.35,2931.919,2954.379,3047.994,2967.351,2948.129
3407,2912.521,2947.852,2964.167,2937.044,2934.211,2992.491,2927.802,2952.258,3040.827,2969.176,2947.096
3408,2916.726,2947.986,2967.84,2940.445,2934.899,2989.062,2929.86,2955.073,3049.353,2971.417,2950.129
3409,2910.452,2947.019,2966.929,2939.511,2933.529,2993.305,2928.669,2953.137,3058.429,2968.719,2945.325
3410,2914.418,2949.157,2966.397,2940.066,2937.981,2991.124,2925.64,2953.484,3062.109,2972.443,2950.058
3411,2914.699,2953.139,2963.91,2938.248,2935.111,2989.486,2928.427,2953.556,3059.41,2978.798,2945.288
3412,2917.459,2948.926,2968.237,2943.591,2934.803,2982.13,2928.448,2956.903,3052.192,2976.882,2944.604
3413,2912.521,2952.449,2966.013,2941.496,2935.111,2984.187,2928.485,2955.331,3061.667,2977.579,2944.958
3414,2913,2947.523,2967.045,2940.854,2938.173,2983.599,2925.919,2951.468,3062.878,2977.5,2947.242
3415,2915.062,2949.907,2960.622,2938.978,2933.572,2984.921,2929.956,2952.347,3061.295,2979.351,2947.988
3416,2916.534,2948.889,2964.461,2939.861,2934.654,2982.017,2927.338,2953.5,3056.417,2983.281,2948.663
3417,2910.178,2952.185,2969.237,2936.219,2937.486,2982.237,2928.088,2952.331,3063.289,2984.193,2949.212
3418,2913.692,2951.653,2969.397,2943.234,2937.173,2982.785,2932.846,2955.153,3059,2981.882,2947.321
3419,2914.096,2948.861,2965.167,2942,2937.654,2981.746,2929.294,2954.694,3050.321,2982.982,2947.425
3420,2910.493,2949.343,2966.865,2936.036,2937.284,2982.254,2932.846,2953,3050.801,2976.706,2944.258
3421,2915.959,2949.801,2965.353,2939.161,2936.341,2979.153,2928.75,2950.29,3052.365,2974.241,2945.475
3422,2914.459,2948.875,2965.224,2939.912,2940.308,2981.09,2933.39,2953.589,3055.679,2970.127,2948.837
3423,2912,2950.194,2966.622,2934.62,2936.361,2977.746,2931.875,2954.839,3055.942,2967.368,2946.675
3424,2916.801,2949.458,2965.468,2939.577,2935.812,2973.39,2933.007,2954.266,3064.468,2961.474,2949.071
3425,2913.699,2950.912,2966.577,2941.518,2933.471,2973.921,2928.463,2953.153,3061.718,2966.009,2949.375
3426,2916.164,2947.611,2965.66,2937.197,2931.096,2971.808,2929.375,2945.879,3053.327,2965.82,2943.617
3427,2914.397,2949.023,2966.923,2939.898,2935.245,2977.373,2936.029,2957.242,3053.705,2970.566,2946.446
3428,2911.055,2947.454,2962.205,2942.715,2936.591,2978.921,2933.86,2954.476,3049.468,2975.592,2944.992
3429,2917.507,2950.398,2964.968,2933.898,2935.548,2972.644,2931.346,2950.355,3042.737,2967.404,2945.721
3430,2913.685,2949.87,2967.929,2936.299,2934.942,2972.763,2927.338,2956.581,3056.211,2971.64,2939.558
3431,2909.767,2946.847,2959.904,2935.964,2938.466,2977.254,2932.507,2951.089,3051.244,2967.329,2937.488
3432,2912.507,2947.236,2968.468,2936.007,2936.361,2972.571,2927.493,2953.726,3053.199,2965.553,2942.083
3433,2914.89,2949.38,2966.583,2936.569,2933.303,2974.362,2932.603,2954.363,3061.385,2971.79,2940.562
3434,2912.671,2949.306,2968.353,2939.562,2933.875,2977.542,2928.177,2956.298,3053.045,2970.43,2939.096
3435,2914.445,2950.222,2968.179,2940.234,2932.461,2969.87,2930.338,2954.694,3065.25,2969.193,2939.546
3436,2908.993,2946.546,2962.417,2934.715,2930.399,2971.96,2926.279,2953.306,3053.859,2965.232,2938.962
3437,2907.603,2950.546,2964.833,2937.277,2933.115,2970.667,2928.25,2950.145,3057.539,2977.18,2942.608
3438,2912.431,2952.019,2965.622,2938.102,2930.615,2971.65,2929.654,2952.5,3061.878,2971.982,2938.654
3439,2916.569,2950.491,2966.955,2941.723,2929.207,2971.04,2930.721,2951.597,3065.519,2967.763,2943.442
3440,2917.384,2949.162,2970.917,2941.051,2930.914,2967.983,2926.603,2955.064,3067.256,2964.574,2941.633
3441,2917,2950.148,2968.192,2938.606,2927.351,2976.825,2927.868,2952.508,3058.026,2961.031,2942.433
3442,2916.493,2947.819,2960.961,2937.241,2927.49,2970.774,2927.132,2951.686,3059.34,2965.728,2937.333
3443,2911.411,2947.593,2967.461,2937.518,2928.87,2974.808,2930.463,2953.508,3061.789,2965.14,2937.779
3444,2911.486,2947.819,2968.865,2936.599,2927.341,2970.266,2930.698,2951.589,3053.199,2963,2945.842
3445,2912.931,2951.028,2970.039,2938.036,2927.24,2972.243,2930.816,2956.887,3062.244,2965.759,2941.342
3446,2912.123,2944.954,2967.179,2939.168,2929.885,2970.808,2929.191,2949.202,3054.981,2965.632,2941.458
3447,2914.603,2947.833,2968.878,2942.511,2930.673,2974.757,2930.015,2955.806,3043.782,2969.43,2946.812
3448,2910.123,2948.009,2964.237,2939.949,2929.086,2968.91,2924.375,2949.177,3043.667,2966.395,2943.221
3449,2914.069,2949.514,2967.667,2940.715,2929.12,2974.107,2932.169,2948.677,3045.244,2972.303,2948.554
3450,2912.712,2948.315,2963.718,2936.912,2932.043,2972.288,2928.265,2947.282,3037.795,2970.952,2947.2
3451,2915.925,2951.931,2968.449,2942.117,2933.231,2977.678,2932.25,2951.629,3050.705,2968.469,2946.738
3452,2911.089,2948.222,2965.891,2935.511,2929.428,2975.785,2928.868,2946.911,3038.449,2963.64,2944.567
3453,2913.596,2949.111,2968.263,2935.898,2934.861,2976.396,2926.397,2957.379,3043.641,2964.447,2948.958
3454,2909.993,2950.037,2967.013,2936.664,2931.361,2980.169,2925.419,2951.968,3038.872,2968.04,2944.958
3455,2914.706,2946.287,2967.385,2939.19,2933.394,2976.085,2931.353,2950.145,3043.244,2965.605,2946.967
3456,2917.569,2950.472,2966.66,2941.241,2939.019,2975.006,2933.515,2955.661,3046.34,2968.996,2946.029
3457,2915.144,2948.273,2965.635,2936.774,2931.88,2977.983,2930.507,2956.742,3045.904,2969.882,2944.479
3458,2910.206,2944.037,2965.487,2934.832,2928.923,2977.921,2927.096,2951.661,3040.135,2970.031,2946.113
3459,2913.767,2948.597,2967.064,2941.635,2931.904,2974.554,2933.963,2953.339,3045.449,2975.588,2947.842
3460,2910.082,2949.259,2964.558,2938.883,2928.082,2984.91,2931.669,2951.548,3048.603,2976.667,2944.062
3461,2913.062,2951,2968.346,2941.891,2928.048,2994.599,2932.698,2947.911,3044.25,2977.018,2945.571
3462,2908.363,2952.949,2975.455,2936.898,2933.014,3012.87,2928.875,2952.927,3052.974,2981.438,2948.55
3463,2913.343,2948.685,2974.865,2939.759,2934.351,3011.187,2927.919,2957.621,3056.199,2975.978,2944.892
3464,2911.815,2948.481,2972.211,2941.285,2929.178,3009.989,2929.948,2956.21,3052.968,2977.32,2946.067
3465,2914.021,2946.81,2973.179,2938.212,2926.582,3015.966,2931.61,2952.613,3053.423,2978.877,2945.075
3466,2912.918,2949.171,2977.513,2936.854,2928.952,3013.373,2929.279,2954.21,3054.186,2979.969,2944.688
3467,2912.589,2952.662,2976.205,2938.869,2933.438,3017.531,2930.618,2956.032,3059.211,2980.11,2947.775
3468,2909.274,2945.653,2972.923,2941.314,2928.639,3015.429,2933.066,2950.645,3058.699,2978.526,2943.062
3469,2913.884,2949.676,2973.872,2939.745,2932.466,3017.61,2936.772,2956.161,3058.724,2986.579,2944.729
3470,2916.863,2950.236,2972.378,2940.095,2933.673,3012.288,2931.11,2951.798,3060.731,2983.89,2939.404
3471,2914.089,2947.981,2979.276,2940.394,2933.25,3016.588,2935.265,2955.419,3052.699,2981.434,2942.975
3472,2911.801,2945.824,2981.667,2941.336,2933.702,3012.571,2930.809,2958.702,3051.461,2981.294,2941.683
3473,2909.178,2950.602,2978.763,2939.365,2931.971,3005.169,2931.713,2955.452,3044.436,2975.93,2944.354
3474,2911.877,2950.481,2973.513,2938.328,2928.428,3015.282,2927.39,2952.387,3051.449,2980.987,2938.771
3475,2911.562,2951.31,2979.372,2939.635,2928.827,3021.175,2926.993,2953.395,3059.34,2974.715,2940.125
3476,2913.623,2948.954,2986.404,2935.496,2928.082,3024.537,2931.007,2954.314,3063.782,2970.219,2940.85
3477,2915.062,2946.069,2987.994,2938.825,2925.961,3016.825,2926.14,2955.339,3054.539,2970.188,2943.3
3478,2916.548,2948.5,2989.705,2939.139,2933.889,3024.463,2932.309,2957.073,3056.026,2972.873,2944.125
3479,2916.192,2952.569,2991.506,2942.956,2932.591,3025.904,2928.838,2958.814,3054.987,2975.022,2939.083
3480,2916.096,2947.509,2989.365,2939.029,2929.865,3022.322,2930.029,2955.484,3055.167,2979.667,2945.217
3481,2916.274,2947.556,2983.878,2937.73,2930.798,3022.994,2928.588,2953.29,3046.827,2977.522,2945.45
3482,2912.685,2948.579,2984.25,2932.847,2927.841,3015.842,2929.581,2952.46,3037.686,2977.123,2944.121
3483,2917.425,2950.755,2983.385,2938.839,2931.899,3007.463,2932.853,2957.96,3044.436,2980.544,2947.042
3484,2918.027,2953.278,2989.263,2939.117,2933.111,3002.135,2925.691,2957.911,3039.019,2976.39,2947.654
3485,2920.007,2948.741,2983.423,2942.46,2933.649,2993.774,2931.846,2953.766,3055.205,2981.324,2947.883
3486,2918.075,2952.19,2984.494,2941.577,2933.731,2992.503,2931.096,2958.177,3060.487,2976.399,2949.562
3487,2914.562,2952.56,2982.449,2942.431,2934.01,2988.571,2934,2953.508,3047.455,2979.794,2948.733
3488,2915.425,2947.634,2981.397,2938.701,2930.861,2989.509,2927.25,2955.145,3042.34,2972.588,2946.208
3489,2915.794,2950.449,2985.744,2936.796,2934.889,2988.509,2932.14,2956.403,3042.865,2970.583,2947.642
3490,2917.069,2952.713,2983.429,2937.372,2929.039,2977.463,2927.338,2955.968,3040.789,2965.338,2944.842
3491,2915.041,2947.19,2981.039,2937.781,2929.961,2980.153,2932.25,2954.556,3026.711,2968.132,2944.567
3492,2910.534,2946.588,2984.026,2936.774,2930.755,2975.542,2929.794,2957.081,3029.782,2968.938,2944.496
3493,2910.569,2950.852,2985.263,2940.358,2930.289,2979.678,2925.75,2953.968,3022.494,2970.193,2945.238
3494,2912.534,2945.648,2987.539,2936.197,2927.317,2974.706,2930.493,2955.766,3016.09,2966.456,2946.546
3495,2912.719,2946.088,2987.122,2934.745,2928.005,2976.22,2928.728,2954.524,3014.173,2970.004,2943.883
3496,2912.014,2947.88,2983.179,2938,2931.644,2974.288,2927.691,2955.258,3019.006,2971.662,2944.017
3497,2913.527,2949.319,2983.186,2936.372,2927.938,2977.757,2927.368,2956.387,3018.077,2967.426,2944.321
3498,2911.938,2945.972,2980.955,2935.715,2930.101,2970.893,2927.434,2949.742,3015.699,2968.377,2941.121
3499,2911.452,2951.144,2981.039,2944,2931.707,2979.604,2934.904,2957.968,3024.551,2972.882,2945.033
3500,2915.521,2948.972,2978.75,2944.036,2931.5,2980.915,2930.427,2954.621,3022.442,2980.434,2945.188
3501,2915.623,2949.616,2977.545,2939.708,2927.346,2982.373,2925.206,2955.863,3019.59,2970.513,2940.583
3502,2910.644,2949.551,2979.359,2939.504,2928.322,2992.588,2925.985,2953.758,3019.269,2976.417,2939.908
3503,2911.267,2950.704,2977.724,2938.715,2930.409,3010.164,2933.029,2950.734,3018.596,2974.04,2941.229
3504,2917.363,2947.565,2978.282,2934.562,2933.457,3003.768,2930.934,2954.331,3019.699,2969.513,2941.892
3505,2910.973,2953.074,2974.16,2939.394,2932.26,3000.644,2929.235,2960.21,3020.917,2974.101,2944.496
3506,2914.151,2952.486,2978.571,2938.606,2933.361,3001.356,2932.397,2958.702,3023.66,2972.912,2944.688
3507,2915.685,2948.352,2971.936,2939.803,2931.336,2993.056,2928.015,2954.46,3012.103,2972.605,2939.988
3508,2912.89,2952.051,2976.461,2938.482,2933.25,2991.904,2929.493,2953.452,3012.692,2978.614,2942.467
3509,2914.692,2948.866,2975.353,2936.737,2928.399,2988.887,2929.11,2956.468,3020.737,2977.632,2943.012
3510,2913.582,2951.486,2973.032,2940.409,2934.336,2984.056,2929.912,2957.29,3019.526,2981.053,2941.712
3511,2911.493,2951.685,2972.551,2941.007,2927.457,2980,2931.552,2955.774,3014.429,2977.36,2939.629
3512,2916.247,2945.662,2972.968,2940.642,2935.553,2980.746,2932.522,2956.879,3021.994,2975.838,2942.117
3513,2916.192,2951.523,2974.263,2940.971,2931.707,2982.87,2931.25,2957.121,3020.429,2976.101,2942.654
3514,2917.794,2949.662,2974.314,2937.511,2933.971,2980.282,2932.948,2956.21,3023.801,2972.737,2942.938
3515,2915.253,2948.759,2972.173,2938,2934.87,2981.04,2929.25,2954.831,3020.071,2968.105,2943.404
3516,2916.521,2949.009,2973.41,2938.971,2936.654,2977.672,2928.787,2953.081,3025.987,2963.938,2943.35
3517,2913.178,2948.574,2973.474,2937.905,2934.125,2979.921,2931.169,2957.016,3020.122,2968.491,2939.767
3518,2912.712,2951.884,2970.045,2938.891,2936.933,2976.593,2928.279,2956.476,3021.776,2965.842,2944.454
3519,2912.192,2950.403,2972.218,2938.905,2935.726,2974.124,2928.265,2954.831,3019.673,2965.623,2948.1
3520,2916.069,2947.667,2973.654,2941.774,2939.611,2980.362,2930.581,2956.016,3024,2966.746,2943
3521,2919.13,2950.829,2975.308,2936.423,2941.135,2981.938,2930.022,2959.444,3029.731,2973.281,2948.2
3522,2912.431,2951.528,2971.731,2939.978,2940.75,2976.22,2931.588,2958.234,3036.564,2975.21,2946.708
3523,2910.74,2950.477,2973.211,2942.387,2938.769,2980.056,2931.272,2956.734,3035.942,2969.21,2947.246
3524,2914.719,2950.606,2971.904,2939.533,2940.923,2979.847,2934.265,2956.436,3042.513,2967.465,2948.3
3525,2920.192,2951.954,2977.885,2939.664,2943.361,2981.802,2935.647,2958.064,3042.744,2964.32,2950.321
3526,2917.021,2952.907,2971.756,2939.876,2939.514,2974.232,2930.573,2955.089,3036.417,2960.768,2945.554
3527,2912.26,2951.625,2973.711,2938.664,2940.889,2977.429,2932.956,2953.492,3027.942,2965.412,2947.271
3528,2916.329,2951.667,2977.583,2941.701,2939.87,2983.503,2928.934,2959.5,3030.199,2972.377,2952.504
3529,2917.904,2949.523,2968.84,2941.796,2940.245,2975.107,2931.618,2951.379,3022.321,2972.728,2948.492
3530,2917.562,2950.347,2967.506,2938.942,2941.346,2976.452,2930.471,2958.145,3019.083,2973.031,2951.992
3531,2915.911,2950.94,2969.474,2940.978,2940.875,2980.153,2931.419,2959.403,3020.179,2981.921,2945.938
3532,2918.952,2954.06,2971.25,2942.766,2938.207,2977.667,2932.265,2951.194,3025.596,2980.316,2949.354
3533,2914.616,2949.519,2972.128,2940.416,2937.178,2974.554,2926.448,2954.04,3016.032,2976.237,2946.358
3534,2912.514,2950.644,2968.532,2940.818,2940.082,2977.983,2931.588,2953.637,3015.955,2970.588,2948.004
3535,2914.411,2946.745,2971.968,2937.35,2940.889,2981.124,2934.044,2959.298,3009.551,2965.491,2946.829
3536,2913.288,2944.917,2969.532,2939.088,2938.264,2978.384,2931.625,2955.21,3016.75,2961.246,2949.596
3537,2912.075,2946.019,2968.045,2937.672,2936.01,2976.232,2928.323,2954.137,3009.647,2959.912,2946.908
3538,2912.192,2945.94,2968.199,2938.394,2936.211,2978.966,2933.86,2955.573,3012.776,2956.158,2945.346
3539,2918.657,2948.333,2968.333,2945.38,2943.385,2981.418,2933.875,2956.613,3014.353,2957.062,2949.738
3540,2916.206,2953.755,2970.135,2941.81,2937.716,2979.469,2934.132,2957.895,3018.167,2956.079,2947.742
3541,2915.418,2952.097,2972.699,2942.299,2940.664,2982.497,2933.118,2958.024,3015.058,2962.32,2947.592
3542,2917.897,2952.157,2965.603,2938.701,2943.394,2985.401,2933.265,2958.177,3012.808,2963.303,2947.304
3543,2912.116,2948.102,2968.397,2942.467,2939.764,2976.836,2930.765,2956.581,3009.417,2963.114,2943.104
3544,2921.664,2950.88,2972.096,2942.569,2940.649,2976.463,2932.625,2960.056,3014.019,2957.487,2943.996
3545,2918.397,2950.037,2972.019,2939.985,2941.981,2978.356,2931.382,2951.694,3012.417,2964.404,2941.596
3546,2919.178,2947.352,2971.66,2939.701,2942.231,2979.785,2932.338,2956.347,3015.327,2962.171,2941.967
3547,2917.055,2950.407,2969.34,2943.175,2938.572,2978.028,2930.213,2955.726,3014.833,2967.522,2946.704
3548,2913.843,2949.708,2970.404,2936.891,2938.327,2978.565,2931.015,2953.306,3008.115,2970.447,2940.042
3549,2916.911,2948.546,2970.282,2938.642,2942.394,2979.011,2931.64,2956.129,3009.917,2973.285,2941.908
3550,2915.596,2954.241,2972.16,2943.599,2940.562,2978.26,2926.507,2956.516,3013.5,2975.044,2944.433
3551,2914.253,2948.639,2965.41,2939.029,2939.327,2978.22,2933.515,2953.79,3019.404,2975.596,2944.454
3552,2914.767,2950.199,2967.667,2938.35,2937.909,2980.514,2930.132,2954.298,3016.494,2966.11,2939.479
3553,2915.445,2947.62,2969.077,2938.701,2939.904,2980.876,2931.25,2956.903,3012.84,2968.355,2943.488
